Dependency Pair	Co-Occurences
babel-regenerator-runtime@typescript	2
babel-regenerator-runtime@susy	2
babel-regenerator-runtime@style-loader	2
qs@react-select	2
qs@react-simple-pie-chart	2
qs@react-spring	2
qs@react-tap-event-plugin	2
qs@react-toastify	2
qs@store	2
qs@stream-http	2
qrcode@vuetify	2
qs@webdav	2
qs@vite	2
qs@vite-plugin-electron	2
babel-regenerator-runtime@compass-mixins	2
babel-regenerator-runtime@clean-webpack-plugin	2
qs@vue-cli-plugin-electron-builder	2
babel-regenerator-runtime@breakpoint-sass	2
babel-preset-stage-1@redux-form	2
qs@vue-toasted	2
qs@vue-types	2
babel-preset-stage-1@react-input-range	2
qs@vuetify	2
babel-preset-stage-1@react-dropzone	2
babel-preset-stage-1@normalize.css	2
babel-preset-stage-1@mongoose	2
qs@webpack	2
qs@string-width	2
qs@webpack-dev-server	2
qs@webpack-manifest-plugin	2
babel-preset-stage-1@mongodb	2
qs@workbox-webpack-plugin	2
qs@ws	2
qs@xgplayer	2
qs@xtend	2
qs@yauzl	2
qs@zustand	2
quasar-extras@quasar-framework	2
quasar-extras@vue	2
quasar-extras@vue-router	2
quasar-extras@vuex	2
babel-preset-stage-1@markdown-loader	2
qs@video.js	2
qs@verror	2
qs@validate-npm-package-license	2
babel-regenerator-runtime@cross-env	2
qs@string_decoder	2
babel-regenerator-runtime@extract-text-webpack-plugin	2
qs@strip-bom	2
qs@strip-indent	2
qs@strip-json-comments	2
babel-regenerator-runtime@electron-packager	2
babel-regenerator-runtime@electron	2
qs@sumchecker	2
qs@terser-webpack-plugin	2
qs@throttleit	2
qs@through2	2
qs@tippy.js	2
qs@tough-cookie	2
qs@tree-kill	2
qs@trim-newlines	2
qs@ts-node	2
qs@ts-pnp	2
qs@tslib	2
qs@tunnel-agent	2
qs@tweetnacl	2
qs@typedarray	2
babel-regenerator-runtime@cssnano	2
qs@umi	2
qs@umi-request	2
qs@unix-timestamp	2
qs@unzipper	2
qs@url	2
babel-regenerator-runtime@css-loader	2
qs@util-deprecate	2
qrcode@web-vitals	2
babel-register@del	2
babylonjs@socket.io-client	2
babel-register@socket.io-client	2
qr-image@tldjs	2
qr-image@underscore	2
qr-image@url-loader	2
babel-register@webpack-hot-middleware	2
babel-register@webpack-dev-server	2
babel-register@webpack-dev-middleware	2
babel-register@vuex	2
qrcode-decoder@vue	2
qrcode.react@react-beautiful-dnd	2
qrcode.react@react-bootstrap	2
babel-register@underscore	2
qrcode.react@react-hook-form	2
babel-register@sqlite3	2
babel-register@source-map-support	2
qrcode.react@react-instantsearch-dom	2
qrcode.react@socket.io-client	2
babel-register@socket.io	2
qrcode.react@react-number-format	2
qrcode.react@react-qrcode-logo	2
babel-register@sass-loader	2
babel-register@rimraf	2
babel-register@reset-css	2
babel-register@request	2
babel-register@redux-persist-electron-storage	2
qrcode.react@react-table	2
babel-register@redux-localstorage	2
babel-register@redux-devtools-extension	2
qrcode.react@redux-logger	2
babel-register@react-router-redux	2
qrcode.react@regenerator-runtime	2
qr-image@tablesort	2
babel-register@webpack-merge	2
qr-image@string.prototype.startswith	2
qr-image@string.prototype.endswith	2
q@vue-electron	2
q@vue-router	2
q@vuex	2
q@winston	2
qiniu@qs	2
babel-runtime@electron-is-dev	2
qiniu@react-redux	2
qiniu@react-router-dom	2
qiniu@react-scripts	2
qiniu@react-simplemde-editor	2
qiniu@redux	2
qiniu@upyun	2
babel-runtime@electron-compile	2
qiniu@vue-electron	2
babel-runtime@electron	2
babel-runtime@devtron	2
qr-encode@request	2
qr-encode@safestart	2
babel-runtime@cross-env	2
qr-encode@smtp-connection	2
babel-runtime@core-js	2
qr-encode@taggle	2
babel-runtime@codemirror	2
qr-encode@winreg	2
babel-runtime@bootstrap	2
qr-image@react	2
qr-image@react-dom	2
babel-runtime@bcrypt	2
babel-register@yargs	2
qrcode.react@socket.io	2
babel-register@react-intl	2
qrcode@vue-slider-component	2
babel-register@eslint-config-standard	2
qrcode@react-transition-group	2
qrcode@react-use	2
qrcode@react-virtualized-auto-sizer	2
qrcode@react-window	2
qrcode@react-window-infinite-loader	2
babel-register@eslint-plugin-standard	2
qrcode@redux-actions	2
qrcode@redux-logger	2
qrcode@redux-saga	2
qrcode@regenerator-runtime	2
babel-register@eslint-plugin-promise	2
qrcode@rimraf	2
babel-register@eslint-plugin-node	2
babel-register@eslint-plugin-jsx-a11y	2
qrcode@sqlite3	2
babel-register@react-icons	2
qrcode@styled-system	2
qrcode@svg-sprite-loader	2
qrcode@tailwindcss	2
qrcode@three	2
qrcode@tree-kill	2
qrcode@tunnel	2
qrcode@typescript	2
qrcode@util	2
qrcode@v8-compile-cache	2
qrcode@vcards-js	2
qrcode@vue-country-flag	2
qrcode@vue-gtag	2
babel-register@electron-compile	2
babel-register@devtron	2
qrcode@react-spring	2
qrcode@react-select	2
babel-register@file-loader	2
qrcode@react-router	2
qrcode.react@swiper	2
qrcode.react@universal-analytics	2
qrcode.react@usb	2
babel-register@radium	2
babel-register@pluralize	2
qrcode.react@yup	2
qrcode.react@zxcvbn	2
qrcode.vue@shell-path	2
babel-register@node-notifier	2
qrcode.vue@vite-svg-loader	2
babel-register@nedb	2
qrcode.vue@vue-loading-overlay	2
qrcode.vue@vue3-lazyload	2
qrcode.vue@vue3-photo-preview	2
qrcode.vue@vuelidate	2
babel-register@material-ui	2
qrcode.vue@webdav	2
qrcode.vue@write-file-atomic	2
qrcode.vue@xgplayer	2
qrcode.vue@xgplayer-mp4	2
qrcode@qrcode-decoder	2
babel-register@less-loader	2
qrcode@react-bootstrap	2
qrcode@react-color	2
babel-register@less	2
babel-register@immutability-helper	2
babel-register@i18next	2
babel-register@fs-extra	2
babel-register@font-awesome	2
babel-preset-stage-1@json-loader	2
babel-preset-stage-1@fluent-ffmpeg	2
quasar/cli@core-js	2
babel-preset-react@react-motion	2
babel-preset-react@react-transition-group	2
babel-preset-react@react-test-renderer	2
radium@react-animations	2
radium@react-player	2
babel-preset-react@react-tabs	2
babel-preset-react@react-simple-pie-chart	2
babel-preset-react@react-select	2
radium@react-simple-pie-chart	2
radium@react-tap-event-plugin	2
radium@react-transition-group	2
babel-preset-react@react-native-web	2
radium@redux-devtools-extension	2
radium@redux-localstorage	2
radium@redux-logger	2
babel-preset-react@react-modal	2
radix-ui/react-accordion@radix-ui/react-dialog	2
radium@request	2
radium@screenfull	2
radium@seamless-immutable	2
babel-preset-react@react-intl	2
radium@unix-timestamp	2
babel-preset-react@react-input-range	2
radix-ui/colors@electron-store	2
radix-ui/colors@react	2
radix-ui/colors@react-dom	2
radix-ui/colors@react-router-dom	2
radix-ui/react-accordion@class-variance-authority	2
radix-ui/react-accordion@clsx	2
radix-ui/react-accordion@cmdk	2
radix-ui/react-accordion@electron-debug	2
quill@vuex	2
quill@vuetify	2
quill@vuedraggable	2
babel-preset-react@redux-devtools-extension	2
querystring@xml2js	2
queue@react-custom-scrollbars	2
babel-preset-react@uglifyjs-webpack-plugin	2
queue@react-fontawesome	2
queue@react-keybinding-component	2
queue@react-redux	2
queue@react-router	2
babel-preset-react@uglify-js	2
queue@redux	2
queue@redux-thunk	2
babel-preset-react@susy	2
queue@underscore	2
queue@vue-electron	2
babel-preset-react@source-map-support	2
queue@vuex	2
babel-preset-react@source-map-loader	2
babel-preset-react@socket.io	2
babel-preset-react@sinon	2
babel-preset-react@semantic-ui-css	2
babel-preset-react@screenfull	2
babel-preset-react@sass	2
babel-preset-react@rimraf	2
babel-preset-react@resets.css	2
babel-preset-react@require-from-string	2
babel-preset-react@redux-promise	2
quill@quill-mention	2
babel-preset-react@redux-persist-electron-storage	2
babel-preset-react@redux-localstorage	2
quill@typeorm	2
radix-ui/react-accordion@electron-updater	2
radix-ui/react-accordion@radix-ui/react-dropdown-menu	2
quasar/cli@net	2
radix-ui/react-alert-dialog@tailwindcss/container-queries	2
babel-preset-react@oboe	2
radix-ui/react-alert-dialog@radix-ui/react-tabs	2
radix-ui/react-alert-dialog@radix-ui/react-toast	2
babel-preset-react@object-assign	2
babel-preset-react@npm-run-all	2
babel-preset-react@node-watch	2
babel-preset-react@node-notifier	2
radix-ui/react-alert-dialog@react-is-online-context	2
radix-ui/react-alert-dialog@react-resizable-panels	2
babel-preset-react@node-fetch	2
radix-ui/react-alert-dialog@react-wrap-balancer	2
babel-preset-react@nedb	2
babel-preset-react@mobx-react-devtools	2
babel-preset-react@mobx-react	2
babel-preset-react@mobx	2
radix-ui/react-accordion@radix-ui/react-label	2
babel-preset-react@markdown-loader	2
radix-ui/react-checkbox@cmdk	2
radix-ui/react-checkbox@electron-debug	2
radix-ui/react-checkbox@electron-log	2
radix-ui/react-checkbox@electron-squirrel-startup	2
radix-ui/react-checkbox@electron-store	2
radix-ui/react-checkbox@electron-unhandled	2
radix-ui/react-checkbox@electron-updater	2
radix-ui/react-checkbox@is-online	2
babel-preset-react@lowdb	2
radix-ui/react-checkbox@next-themes	2
babel-preset-react@less	2
babel-preset-react@jsx-loader	2
babel-preset-react@jsonwebtoken	2
babel-preset-react@open	2
babel-preset-react@parcel-bundler	2
radix-ui/react-alert-dialog@radix-ui/react-scroll-area	2
babel-preset-react@pluralize	2
radix-ui/react-accordion@radix-ui/react-select	2
radix-ui/react-accordion@radix-ui/react-slider	2
radix-ui/react-accordion@radix-ui/react-slot	2
radix-ui/react-accordion@radix-ui/react-tooltip	2
babel-preset-react@react-dev-utils	2
babel-preset-react@react-desktop	2
babel-preset-react@react-dates	2
radix-ui/react-accordion@sonner	2
radix-ui/react-accordion@tailwind-merge	2
radix-ui/react-accordion@tailwindcss-animate	2
babel-preset-react@react-color	2
babel-preset-react@react-codemirror2	2
radix-ui/react-alert-dialog@cmdk	2
radix-ui/react-alert-dialog@dayjs	2
radix-ui/react-alert-dialog@electron-debug	2
radix-ui/react-alert-dialog@electron-store	2
radix-ui/react-alert-dialog@electron-unhandled	2
babel-preset-react@react-autosize-textarea	2
radix-ui/react-alert-dialog@is-online	2
babel-preset-react@react-addons-test-utils	2
radix-ui/react-alert-dialog@next-themes	2
babel-preset-react@react-addons-shallow-compare	2
radix-ui/react-alert-dialog@radix-ui/react-context-menu	2
babel-preset-react@rc-slider	2
babel-preset-react@raw-loader	2
radix-ui/react-alert-dialog@radix-ui/react-menubar	2
radix-ui/react-alert-dialog@radix-ui/react-navigation-menu	2
radix-ui/react-alert-dialog@radix-ui/react-popover	2
radix-ui/react-alert-dialog@radix-ui/react-progress	2
querystring@ws	2
querystring@webdav	2
querystring@vuex-electron	2
quasar@sanitize-filename	2
quasar/extras@sequelize	2
quasar/extras@socket.io	2
quasar/extras@socket.io-client	2
quasar/extras@sqlite3	2
quasar/extras@stream	2
quasar/extras@stripe/stripe-js	2
quasar/extras@timeago.js	2
quasar/extras@util	2
babel-preset-stage-0@uglify-js	2
babel-preset-stage-0@source-map-support	2
babel-preset-stage-0@socket.io-client	2
babel-preset-stage-0@sharp	2
babel-preset-stage-0@rimraf	2
babel-preset-stage-0@reset-css	2
babel-preset-stage-0@redux-logger	2
querystring@vuex	2
quasar@semver	2
quasar@sequelize	2
quasar@sortablejs	2
quasar@sqlite3	2
quasar@stream	2
quasar@timeago.js	2
quasar@util	2
babel-preset-stage-0@react-flip-move	2
babel-preset-stage-0@react-autosize-textarea	2
babel-preset-stage-0@react-addons-test-utils	2
babel-preset-stage-0@mocha	2
babel-preset-stage-0@mobx-react-devtools	2
quasar@winston	2
query-string@radium	2
quasar/extras@semver	2
babel-preset-stage-0@uuid	2
quasar/extras@sanitize-filename	2
babel-preset-stage-0@vue	2
quasar/cli@quasar	2
quasar/cli@quasar/extras	2
quasar/extras@ajv	2
babel-preset-stage-1@faker	2
quasar/extras@better-sqlite3	2
quasar/extras@cheerio	2
babel-preset-stage-1@eslint-config-rallycoding	2
quasar/extras@cors	2
babel-preset-stage-1@electron	2
quasar/extras@electron-is-dev	2
babel-preset-stage-0@webpack-target-electron-renderer	2
quasar/extras@electron-window-state	2
babel-preset-stage-0@webpack-hot-middleware	2
quasar/extras@express-rate-limit	2
babel-preset-stage-0@webpack-dev-middleware	2
babel-preset-stage-0@vuex	2
quasar/extras@laravel-echo	2
babel-preset-stage-0@vue-template-compiler	2
quasar/extras@lodash.isequal	2
quasar/extras@moment	2
quasar/extras@monaco-editor	2
quasar/extras@nedb-promises	2
quasar/extras@net	2
quasar/extras@node-polyfill-webpack-plugin	2
babel-preset-stage-0@vue-router	2
babel-preset-stage-0@vue-electron	2
quasar/extras@pretty-bytes	2
quasar/extras@puppeteer	2
quasar/extras@pusher-js	2
babel-preset-stage-0@mobx-react	2
babel-preset-stage-0@mobx	2
query-string@react-chartjs-2	2
babel-preset-stage-0@cheerio	2
query-string@vue-class-component	2
query-string@vue-electron	2
babel-preset-stage-0@browserify	2
babel-preset-stage-0@browser-sync	2
query-string@vuetify	2
babel-preset-stage-0@babelify	2
query-string@vuex-electron	2
query-string@vuex-persistedstate	2
query-string@wait-on	2
babel-preset-stage-0@babel-runtime	2
query-string@xterm-addon-fit	2
babel-preset-react@whatwg-fetch	2
query-string@yup	2
querystring-es3@stream-browserify	2
babel-preset-react@webpack-target-electron-renderer	2
babel-preset-react@webpack-plugin-critical	2
babel-preset-react@webpack-hot-middleware	2
querystring@redux	2
babel-preset-react@webpack-dev-middleware	2
querystring@semver	2
querystring@source-map-support	2
querystring@spotify-web-api-js	2
querystring@styled-components	2
querystring@turndown	2
querystring@underscore	2
querystring@url	2
babel-preset-react@webpack-cli	2
querystring@vue-electron	2
babel-preset-react@unix-timestamp	2
babel-preset-stage-0@chart.js	2
babel-preset-stage-0@clean-webpack-plugin	2
babel-preset-stage-0@mkdirp	2
query-string@tailwindcss	2
query-string@react-custom-scrollbars	2
babel-preset-stage-0@minimist	2
query-string@react-dropzone	2
query-string@react-helmet	2
query-string@react-hook-form	2
query-string@react-i18next	2
query-string@react-markdown	2
query-string@react-query	2
babel-preset-stage-0@jsx-loader	2
query-string@react-responsive	2
babel-preset-stage-0@jsdom	2
babel-preset-stage-0@history	2
query-string@react-tooltip	2
query-string@redux-form	2
babel-preset-stage-0@eslint-plugin-import	2
babel-preset-stage-0@electron-window-state	2
babel-preset-stage-0@electron-updater	2
query-string@regenerator-runtime	2
babel-preset-stage-0@electron-log	2
query-string@reselect	2
babel-preset-stage-0@devtron	2
query-string@rxjs	2
query-string@sanitize-html	2
babel-preset-stage-0@del	2
query-string@sequelize	2
query-string@socket.io-client	2
query-string@sortablejs	2
babel-preset-stage-0@copy-webpack-plugin	2
babel-preset-stage-0@concurrently	2
babel-runtime@electron-packager	2
q@redux	2
q@react-scripts	2
property-accessors@scoped-property-store	2
babel/core@request	2
babel/core@reflect-metadata	2
prop-types@worker-loader	2
babel/core@reduxjs/toolkit	2
babel/core@redux-logger	2
prop-types@xml2js	2
prop-types@xterm	2
babel/core@react-virtualized	2
prop-types@ytdl-core	2
proper-lockfile@rxjs	2
proper-lockfile@zone.js	2
proper-lockfile@zxcvbn	2
property-accessors@resolve	2
property-accessors@scandal	2
property-accessors@scrollbar-style	2
property-accessors@timecop	2
babel/core@react-split-pane	2
property-accessors@service-hub	2
property-accessors@settings-view	2
property-accessors@sinon	2
property-accessors@snippets	2
property-accessors@solarized-dark-syntax	2
property-accessors@solarized-light-syntax	2
property-accessors@spell-check	2
property-accessors@status-bar	2
property-accessors@styleguide	2
property-accessors@superstring	2
property-accessors@symbols-view	2
property-accessors@tabs	2
property-accessors@temp	2
babel/core@simple-websocket	2
babel/core@socket.io-client	2
prop-types@webtorrent	2
babel/core@source-map-support	2
prop-types@typo-js	2
prop-types@typy	2
prop-types@uglifyjs-webpack-plugin	2
babel/core@vuetify	2
prop-types@uniqid	2
babel/core@vue/compiler-sfc	2
prop-types@unstated	2
prop-types@unstated-next	2
babel/core@vue-template-compiler	2
prop-types@url	2
prop-types@url-join	2
babel/core@vue-loader	2
prop-types@usb	2
babel/core@vue-i18n	2
babel/core@uglifyjs-webpack-plugin	2
prop-types@valid-url	2
babel/core@types/webpack-env	2
babel/core@types/uuid	2
prop-types@video.js	2
babel/core@types/react-router-dom	2
babel/core@types/electron-devtools-installer	2
prop-types@webpack-bundle-analyzer	2
prop-types@webpack-cli	2
babel/core@tippy.js	2
prop-types@webpack-hot-middleware	2
babel/core@string-replace-loader	2
prop-types@webpack-node-externals	2
prop-types@webpack-plugin-critical	2
prop-types@webpack-sources	2
property-accessors@text-buffer	2
property-accessors@tree-sitter	2
babel/core@material-ui/lab	2
prosemirror-schema-list@react	2
prosemirror-history@prosemirror-model	2
babel/core@query-string	2
prosemirror-history@prosemirror-view	2
prosemirror-history@react	2
prosemirror-history@react-dom	2
prosemirror-inputrules@prosemirror-model	2
prosemirror-inputrules@prosemirror-schema-list	2
prosemirror-inputrules@prosemirror-state	2
prosemirror-inputrules@prosemirror-view	2
prosemirror-keymap@prosemirror-schema-list	2
prosemirror-model@prosemirror-schema-list	2
babel/core@prettier	2
prosemirror-schema-list@prosemirror-state	2
prosemirror-schema-list@prosemirror-view	2
prosemirror-schema-list@react-dom	2
property-accessors@tree-view	2
babel/core@pangu	2
prosemirror-state@react	2
prosemirror-state@react-dom	2
babel/core@ora	2
babel/core@nodemon	2
babel/core@node-pty	2
babel/core@node-abi	2
babel/core@nedb	2
babel/core@mui/icons-material	2
babel/core@morgan	2
babel/core@moment-duration-format	2
babel/core@mocha	2
babel/core@minimist	2
babel/core@mime-types	2
prosemirror-history@prosemirror-keymap	2
prosemirror-history@prosemirror-inputrules	2
prosemirror-gapcursor@react-dom	2
prosemirror-gapcursor@react	2
property-accessors@typescript-simple	2
property-accessors@update-package-dependencies	2
property-accessors@vscode-ripgrep	2
property-accessors@welcome	2
property-accessors@whitespace	2
property-accessors@winreg	2
property-accessors@wrap-guide	2
babel/core@react-qrcode-logo	2
prosemirror-commands@prosemirror-dropcursor	2
babel/core@react-monaco-editor	2
babel/core@react-moment	2
prosemirror-commands@prosemirror-inputrules	2
prosemirror-commands@prosemirror-keymap	2
prosemirror-commands@prosemirror-model	2
prosemirror-commands@prosemirror-state	2
prosemirror-commands@prosemirror-view	2
prosemirror-commands@react	2
prosemirror-commands@react-dom	2
babel/core@react-color	2
babel/core@react-codemirror2	2
prosemirror-dropcursor@prosemirror-keymap	2
prosemirror-dropcursor@prosemirror-schema-list	2
prosemirror-dropcursor@prosemirror-state	2
prosemirror-gapcursor@prosemirror-inputrules	2
prosemirror-gapcursor@prosemirror-keymap	2
prosemirror-gapcursor@prosemirror-model	2
babel/core@raw-loader	2
babel/core@ramda	2
prosemirror-gapcursor@prosemirror-view	2
babel/core@webpack-node-externals	2
prop-types@typeface-open-sans	2
babel/core@winston	2
babel/plugin-proposal-class-properties@extract-text-webpack-plugin	2
babel/plugin-proposal-class-properties@immutable	2
babel/plugin-proposal-class-properties@history	2
prop-types@react-swipeable-views	2
babel/plugin-proposal-class-properties@fuse.js	2
prop-types@react-table	2
babel/plugin-proposal-class-properties@fortawesome/react-fontawesome	2
babel/plugin-proposal-class-properties@fortawesome/free-solid-svg-icons	2
prop-types@react-text-mask	2
prop-types@react-to-print	2
babel/plugin-proposal-class-properties@fortawesome/free-regular-svg-icons	2
